ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nba.p.5350,Jerami,Grant,PF,DET,MIL,DET@MIL,8:00PM EST,10,34.4,INJ," "
nba.p.5472,Trey,Lyles,C,DET,MIL,DET@MIL,8:00PM EST,14,16.0," "," "
nba.p.5664,Cheick,Diallo,PF,DET,MIL,DET@MIL,8:00PM EST,10,9.1," "," "
nba.p.5766,Josh,Jackson,PF,DET,MIL,DET@MIL,8:00PM EST,10,13.8," "," "
nba.p.5844,Frank,Jackson,SG,DET,MIL,DET@MIL,8:00PM EST,10,15.2,INJ," "
nba.p.5899,Derrick,Walton Jr.,PG,DET,MIL,DET@MIL,8:00PM EST,11,27.2,O," "
nba.p.6056,Hamidou,Diallo,SF,DET,MIL,DET@MIL,8:00PM EST,28,21.1," "," "
nba.p.6225,Deividas,Sirvydis,SF,DET,MIL,DET@MIL,8:00PM EST,10,7.9," "," "
nba.p.6399,Killian,Hayes,PG,DET,MIL,DET@MIL,8:00PM EST,11,19.1," "," "
nba.p.6408,Isaiah,Stewart,C,DET,MIL,DET@MIL,8:00PM EST,17,23.1,INJ," "
nba.p.6411,Saddiq,Bey,PF,DET,MIL,DET@MIL,8:00PM EST,27,28.1," "," "
nba.p.6430,Saben,Lee,PG,DET,MIL,DET@MIL,8:00PM EST,11,15.6," "," "
nba.p.6446,Cassius,Stanley,SG,DET,MIL,DET@MIL,8:00PM EST,10,20.0," "," "
nba.p.6512,Cade,Cunningham,SG,DET,MIL,DET@MIL,8:00PM EST,29,32.9," "," "
nba.p.6584,Isaiah,Livers,SF,DET,MIL,DET@MIL,8:00PM EST,10,5.0,O," "
nba.p.6594,Luka,Garza,C,DET,MIL,DET@MIL,8:00PM EST,12,10.5," "," "
nba.p.6612,Chris,Smith,SF,DET,MIL,DET@MIL,8:00PM EST,10,0.0,INJ," "
nba.p.6644,Jamorko,Pickett,SF,DET,MIL,DET@MIL,8:00PM EST,10,2.5," "," "
nba.p.4472,Brook,Lopez,C,MIL,DET,DET@MIL,8:00PM EST,10,26.0,INJ," "
nba.p.4488,George,Hill,PG,MIL,DET,DET@MIL,8:00PM EST,10,16.2," "," "
nba.p.4622,Jrue,Holiday,PG,MIL,DET,DET@MIL,8:00PM EST,39,37.2," "," "
nba.p.4694,Wesley,Matthews,SG,MIL,DET,DET@MIL,8:00PM EST,10,9.7," "," "
nba.p.4720,DeMarcus,Cousins,C,MIL,DET,DET@MIL,8:00PM EST,15,20.1," "," "
nba.p.5073,Khris,Middleton,SF,MIL,DET,DET@MIL,8:00PM EST,27,33.2,GTD," "
nba.p.5185,Giannis,Antetokounmpo,PF,MIL,DET,DET@MIL,8:00PM EST,56,55.2," "," "
nba.p.5334,Rodney,Hood,SG,MIL,DET,DET@MIL,8:00PM EST,10,8.2," "," "
nba.p.5362,Thanasis,Antetokounmpo,SF,MIL,DET,DET@MIL,8:00PM EST,10,9.5,INJ," "
nba.p.5482,Bobby,Portis,C,MIL,DET,DET@MIL,8:00PM EST,24,31.7," "," "
nba.p.5501,Pat,Connaughton,SF,MIL,DET,DET@MIL,8:00PM EST,13,22.4," "," "
nba.p.5850,Semi,Ojeleye,PF,MIL,DET,DET@MIL,8:00PM EST,10,9.8,INJ," "
nba.p.6028,Donte,DiVincenzo,SG,MIL,DET,DET@MIL,8:00PM EST,10,14.8,O," "
nba.p.6032,Grayson,Allen,SG,MIL,DET,DET@MIL,8:00PM EST,11,20.8," "," "
nba.p.6437,Jordan,Nwora,PF,MIL,DET,DET@MIL,8:00PM EST,17,16.8," "," "
nba.p.6475,Javin,DeLaurier,C,MIL,DET,DET@MIL,8:00PM EST,10,4.2," "," "
nba.p.6596,Sandro,Mamukelashvili,PF,MIL,DET,DET@MIL,8:00PM EST,10,7.8," "," "
nba.p.6653,Javonte,Smart,PG,MIL,DET,DET@MIL,8:00PM EST,10,7.6," "," "
nba.p.6279,Justin,Robinson,PG,DET,MIL,DET@MIL,8:00PM EST,10,6.1," "," "
nba.p.6683,Trayvon,Palmer,SG,DET,MIL,DET@MIL,8:00PM EST,10,4.4," "," "
nba.p.6655,Micah,Potter,SF,DET,MIL,DET@MIL,8:00PM EST,10,8.4," "," "
nba.p.6685,Jaysean,Paige,PG,DET,MIL,DET@MIL,8:00PM EST,10,1.7," "," "
nba.p.4136,Rudy,Gay,SF,UTA,NO,UTA@NO,8:00PM EST,10,17.4," "," "
nba.p.4246,Mike,Conley,PG,UTA,NO,UTA@NO,8:00PM EST,21,27.8," "," "
nba.p.4764,Hassan,Whiteside,C,UTA,NO,UTA@NO,8:00PM EST,12,19.8,GTD," "
nba.p.4913,Bojan,Bogdanovic,SF,UTA,NO,UTA@NO,8:00PM EST,19,24.6," "," "
nba.p.5197,Rudy,Gobert,C,UTA,NO,UTA@NO,8:00PM EST,39,42.6," "," "
nba.p.5357,Jordan,Clarkson,PG,UTA,NO,UTA@NO,8:00PM EST,18,24.2," "," "
nba.p.5393,Joe,Ingles,SG,UTA,NO,UTA@NO,8:00PM EST,10,17.5," "," "
nba.p.5826,Donovan,Mitchell,SG,UTA,NO,UTA@NO,8:00PM EST,35,40.6," "," "
nba.p.5905,Royce,O'Neale,PF,UTA,NO,UTA@NO,8:00PM EST,11,21.5," "," "
nba.p.6229,Eric,Paschall,PF,UTA,NO,UTA@NO,8:00PM EST,10,6.4,INJ," "
nba.p.6246,Miye,Oni,SG,UTA,NO,UTA@NO,8:00PM EST,10,1.2," "," "
nba.p.6419,Udoka,Azubuike,C,UTA,NO,UTA@NO,8:00PM EST,10,1.5,INJ," "
nba.p.6431,Elijah,Hughes,SG,UTA,NO,UTA@NO,8:00PM EST,10,0.4," "," "
nba.p.6464,Trent,Forrest,SG,UTA,NO,UTA@NO,8:00PM EST,10,4.1," "," "
nba.p.6480,Malik,Fitts,SF,UTA,NO,UTA@NO,8:00PM EST,10,0.6," "," "
nba.p.6582,Jared,Butler,PG,UTA,NO,UTA@NO,8:00PM EST,10,4.4," "," "
nba.p.4371,Anthony,Tolliver,PF,NO,UTA,UTA@NO,8:00PM EST,10,3.7," "," "
nba.p.4682,Garrett,Temple,SG,NO,UTA,UTA@NO,8:00PM EST,12,14.7," "," "
nba.p.4886,Jonas,Valanciunas,C,NO,UTA,UTA@NO,8:00PM EST,32,38.7," "," "
nba.p.5066,Tomas,Satoransky,SF,NO,UTA,UTA@NO,8:00PM EST,10,9.4,INJ," "
nba.p.5495,Guillermo,Hernangomez,C,NO,UTA,UTA@NO,8:00PM EST,10,19.8," "," "
nba.p.5601,Brandon,Ingram,SG,NO,UTA,UTA@NO,8:00PM EST,36,37.6,GTD," "
nba.p.5843,Josh,Hart,SF,NO,UTA,UTA@NO,8:00PM EST,27,30.3," "," "
nba.p.6045,Devonte',Graham,PG,NO,UTA,UTA@NO,8:00PM EST,19,26.2," "," "
nba.p.6121,Gary,Clark,PF,NO,UTA,UTA@NO,8:00PM EST,10,8.3," "," "
nba.p.6163,Zion,Williamson,PF,NO,UTA,UTA@NO,8:00PM EST,10,43.2,INJ," "
nba.p.6170,Jaxson,Hayes,C,NO,UTA,UTA@NO,8:00PM EST,10,13.5," "," "
nba.p.6205,Nickeil,Alexander-Walker,PG,NO,UTA,UTA@NO,8:00PM EST,15,24.5," "," "
nba.p.6223,Didi,Louzada,SF,NO,UTA,UTA@NO,8:00PM EST,10,2.0,O," "
nba.p.6228,Justin,James,SG,NO,UTA,UTA@NO,8:00PM EST,10,6.3," "," "
nba.p.6322,Jared,Harper,PG,NO,UTA,UTA@NO,8:00PM EST,10,7.4," "," "
nba.p.6405,Kira,Lewis Jr.,PG,NO,UTA,UTA@NO,8:00PM EST,10,11.3,INJ," "
nba.p.6499,Naji,Marshall,PF,NO,UTA,UTA@NO,8:00PM EST,10,8.8," "," "
nba.p.6559,Trey,Murphy III,SF,NO,UTA,UTA@NO,8:00PM EST,10,8.3," "," "
nba.p.6577,Herbert,Jones,PF,NO,UTA,UTA@NO,8:00PM EST,16,21.2," "," "
nba.p.6613,Jose,Alvarado,PG,NO,UTA,UTA@NO,8:00PM EST,10,4.8," "," "
nba.p.6638,Feron,Hunt,SF,NO,UTA,UTA@NO,8:00PM EST,10,0.0," "," "
nba.p.4469,Eric,Gordon,SF,HOU,PHI,HOU@PHI,7:00PM EST,15,22.8,GTD," "
nba.p.4471,D.J.,Augustin,PG,HOU,PHI,HOU@PHI,7:00PM EST,10,9.8," "," "
nba.p.4716,John,Wall,PG,HOU,PHI,HOU@PHI,7:00PM EST,10,36.7,O," "
nba.p.5583,Christian,Wood,C,HOU,PHI,HOU@PHI,7:00PM EST,26,35.2,O," "
nba.p.5762,David,Nwaba,SF,HOU,PHI,HOU@PHI,7:00PM EST,10,13.8," "," "
nba.p.5880,Daniel,Theis,PF,HOU,PHI,HOU@PHI,7:00PM EST,12,17.9," "," "
nba.p.6218,Kevin,Porter Jr.,PG,HOU,PHI,HOU@PHI,7:00PM EST,23,27.6,O," "
nba.p.6259,Garrison,Mathews,SF,HOU,PHI,HOU@PHI,7:00PM EST,10,20.0," "," "
nba.p.6285,Armoni,Brooks,SG,HOU,PHI,HOU@PHI,7:00PM EST,10,13.8,O," "
nba.p.6444,KJ,Martin,PF,HOU,PHI,HOU@PHI,7:00PM EST,11,16.3," "," "
nba.p.6463,Jae'Sean,Tate,PF,HOU,PHI,HOU@PHI,7:00PM EST,20,26.4," "," "
nba.p.6500,Trevelin,Queen,SG,HOU,PHI,HOU@PHI,7:00PM EST,10,9.4," "," "
nba.p.6513,Jalen,Green,SG,HOU,PHI,HOU@PHI,7:00PM EST,17,22.6," "," "
nba.p.6558,Alperen,Sengun,C,HOU,PHI,HOU@PHI,7:00PM EST,14,21.9,INJ," "
nba.p.6565,Usman,Garuba,PF,HOU,PHI,HOU@PHI,7:00PM EST,10,7.0," "," "
nba.p.6566,Josh,Christopher,SG,HOU,PHI,HOU@PHI,7:00PM EST,10,11.8," "," "
nba.p.6626,Daishen,Nix,SG,HOU,PHI,HOU@PHI,7:00PM EST,10,11.3," "," "
nba.p.4651,Danny,Green,SF,PHI,HOU,HOU@PHI,7:00PM EST,12,18.3,INJ," "
nba.p.4901,Tobias,Harris,PF,PHI,HOU,HOU@PHI,7:00PM EST,29,34.8," "," "
nba.p.5015,Andre,Drummond,C,PHI,HOU,HOU@PHI,7:00PM EST,27,24.9," "," "
nba.p.5245,Seth,Curry,SG,PHI,HOU,HOU@PHI,7:00PM EST,21,26.0," "," "
nba.p.5294,Joel,Embiid,C,PHI,HOU,HOU@PHI,7:00PM EST,50,50.3," "," "
nba.p.5376,Tyler,Johnson,PG,PHI,HOU,HOU@PHI,7:00PM EST,10,8.7,INJ," "
nba.p.5600,Ben,Simmons,PG,PHI,HOU,HOU@PHI,7:00PM EST,10,37.2,INJ," "
nba.p.5657,Furkan,Korkmaz,SG,PHI,HOU,HOU@PHI,7:00PM EST,10,16.3," "," "
nba.p.5681,Georges,Niang,PF,PHI,HOU,HOU@PHI,7:00PM EST,10,17.4," "," "
nba.p.6065,Shake,Milton,PG,PHI,HOU,HOU@PHI,7:00PM EST,10,20.9," "," "
nba.p.6208,Matisse,Thybulle,SF,PHI,HOU,HOU@PHI,7:00PM EST,10,17.9," "," "
nba.p.6413,Tyrese,Maxey,PG,PHI,HOU,HOU@PHI,7:00PM EST,22,30.2," "," "
nba.p.6441,Isaiah,Joe,SG,PHI,HOU,HOU@PHI,7:00PM EST,10,6.5," "," "
nba.p.6450,Paul,Reed,SF,PHI,HOU,HOU@PHI,7:00PM EST,10,9.1," "," "
nba.p.6489,Myles,Powell,SG,PHI,HOU,HOU@PHI,7:00PM EST,10,2.1,INJ," "
nba.p.6570,Jaden,Springer,SG,PHI,HOU,HOU@PHI,7:00PM EST,10,4.7," "," "
nba.p.6595,Charles,Bassey,C,PHI,HOU,HOU@PHI,7:00PM EST,10,11.0," "," "
nba.p.6610,Aaron,Henry,SF,PHI,HOU,HOU@PHI,7:00PM EST,10,1.1,GTD," "
nba.p.6621,DeJon,Jarreau,SG,HOU,PHI,HOU@PHI,7:00PM EST,10,0.0,INJ," "
nba.p.3971,Lou,Williams,SG,ATL,POR,ATL@POR,10:00PM EST,10,12.1," "," "
nba.p.4468,Danilo,Gallinari,PF,ATL,POR,ATL@POR,10:00PM EST,14,18.1,INJ," "
nba.p.5191,Gorgui,Dieng,C,ATL,POR,ATL@POR,10:00PM EST,10,10.3,INJ," "
nba.p.5193,Solomon,Hill,PF,ATL,POR,ATL@POR,10:00PM EST,10,5.4,INJ," "
nba.p.5336,Clint,Capela,C,ATL,POR,ATL@POR,10:00PM EST,32,36.2," "," "
nba.p.5338,Bogdan,Bogdanovic,SG,ATL,POR,ATL@POR,10:00PM EST,14,21.4,INJ," "
nba.p.5480,Delon,Wright,PG,ATL,POR,ATL@POR,10:00PM EST,16,12.9,INJ," "
nba.p.5655,Timothe,Luwawu-Cabarrot,SF,ATL,POR,ATL@POR,10:00PM EST,10,7.7,INJ," "
nba.p.5713,Cat,Barber,PG,ATL,POR,ATL@POR,10:00PM EST,10,2.4," "," "
nba.p.5832,John,Collins,PF,ATL,POR,ATL@POR,10:00PM EST,30,34.8,INJ," "
nba.p.5846,Wes,Iwundu,PF,ATL,POR,ATL@POR,10:00PM EST,10,13.2," "," "
nba.p.6016,Trae,Young,PG,ATL,POR,ATL@POR,10:00PM EST,45,45.6," "," "
nba.p.6030,Kevin,Huerter,SF,ATL,POR,ATL@POR,10:00PM EST,14,19.3,INJ," "
nba.p.6166,De'Andre,Hunter,SF,ATL,POR,ATL@POR,10:00PM EST,10,16.8,INJ," "
nba.p.6172,Cam,Reddish,SF,ATL,POR,ATL@POR,10:00PM EST,16,20.1,GTD," "
nba.p.6398,Onyeka,Okongwu,C,ATL,POR,ATL@POR,10:00PM EST,12,25.8,INJ," "
nba.p.6442,Skylar,Mays,SG,ATL,POR,ATL@POR,10:00PM EST,10,9.4," "," "
nba.p.6562,Jalen,Johnson,PF,ATL,POR,ATL@POR,10:00PM EST,10,3.7,INJ," "
nba.p.6590,Sharife,Cooper,PG,ATL,POR,ATL@POR,10:00PM EST,10,1.4,INJ," "
nba.p.6627,Chaundee,Brown Jr.,SF,ATL,POR,ATL@POR,10:00PM EST,10,12.2," "," "
nba.p.6660,Malcolm,Hill,SG,ATL,POR,ATL@POR,10:00PM EST,10,13.6,INJ," "
nba.p.6677,Malik,Ellison,SF,ATL,POR,ATL@POR,10:00PM EST,10,0.0,INJ," "
nba.p.5012,Damian,Lillard,PG,POR,ATL,ATL@POR,10:00PM EST,39,39.9,O," "
nba.p.5155,Cody,Zeller,C,POR,ATL,ATL@POR,10:00PM EST,10,12.7,INJ," "
nba.p.5158,Ben,McLemore,SG,POR,ATL,ATL@POR,10:00PM EST,11,10.6," "," "
nba.p.5161,CJ,McCollum,SG,POR,ATL,ATL@POR,10:00PM EST,33,35.7,INJ," "
nba.p.5190,Tony,Snell,SG,POR,ATL,ATL@POR,10:00PM EST,10,5.9," "," "
nba.p.5253,Robert,Covington,PF,POR,ATL,ATL@POR,10:00PM EST,16,20.9," "," "
nba.p.5327,Jusuf,Nurkic,C,POR,ATL,ATL@POR,10:00PM EST,22,31.2,INJ," "
nba.p.5487,Larry,Nance Jr.,PF,POR,ATL,ATL@POR,10:00PM EST,18,20.1," "," "
nba.p.5506,Norman,Powell,SF,POR,ATL,ATL@POR,10:00PM EST,23,27.1," "," "
nba.p.5822,Dennis,Smith Jr.,PG,POR,ATL,ATL@POR,10:00PM EST,14,16.9," "," "
nba.p.6035,Anfernee,Simons,PG,POR,ATL,ATL@POR,10:00PM EST,10,18.5,INJ," "
nba.p.6213,Nassir,Little,SF,POR,ATL,ATL@POR,10:00PM EST,12,20.5," "," "
nba.p.6330,Keljin,Blevins,PG,POR,ATL,ATL@POR,10:00PM EST,10,2.2," "," "
nba.p.6438,CJ,Elleby,SF,POR,ATL,ATL@POR,10:00PM EST,10,5.5," "," "
nba.p.6585,Greg,Brown,PF,POR,ATL,ATL@POR,10:00PM EST,10,4.9," "," "
nba.p.6604,Trendon,Watford,SF,POR,ATL,ATL@POR,10:00PM EST,10,5.4," "," "
nba.p.6662,Cameron,McGriff,SF,POR,ATL,ATL@POR,10:00PM EST,10,13.2,INJ," "
nba.p.6679,Brandon,Williams,PG,POR,ATL,ATL@POR,10:00PM EST,10,6.7,INJ," "
nba.p.6680,Jarron,Cumberland,SG,POR,ATL,ATL@POR,10:00PM EST,10,2.4," "," "
nba.p.6682,Justin,Tillman,PF,ATL,POR,ATL@POR,10:00PM EST,10,0.0," "," "
nba.p.6449,Reggie,Perry,C,POR,ATL,ATL@POR,10:00PM EST,10,12.2," "," "
nba.p.5895,Cameron,Oliver,SF,ATL,POR,ATL@POR,10:00PM EST,10,20.4," "," "
nba.p.6312,Chris,Clemons,PG,ATL,POR,ATL@POR,10:00PM EST,10,0.0," "," "
